movie_id,name_rus,kp_rating,movie_duration,kp_rating_count,movie_year,imdb_rating,imdb_rating_count,genres,countries,budget,critics_rating,name_eng
41108,˜˜˜ ˜˜ ˜˜˜˜...,6.189,82,570.0,1995,6.2,31.0,[˜˜˜˜˜],"[˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",,,
41109,˜˜˜˜˜˜,7.601,83,33406.0,2001,7.0,1590.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜˜˜˜],,,
41110,˜˜˜˜˜ ˜˜˜˜˜˜˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜,7.262,87,175.0,1991,6.5,24.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜˜˜˜],,,
41111,˜˜˜˜˜˜ ˜ ˜˜˜˜,5.786,105,123.0,1993,5.2,28.0,[˜˜˜˜˜˜˜˜˜],[˜˜˜˜˜˜],,,
41119,˜˜˜˜ ˜˜˜˜˜˜˜˜˜˜,6.7,93,619.0,1998,6.7,157.0,[˜˜˜˜˜],[˜˜˜˜˜˜],,,
4112,˜ ˜˜˜˜!,6.15,98,175.0,1977,6.5,6813.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜],,71.0,"Oh, God!"
41122,˜˜˜˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜,4.395,65,115.0,1995,6.3,34.0,[˜˜˜˜˜],[˜˜˜˜˜˜],,,
41124,˜˜˜˜ ˜˜˜˜˜˜˜˜ ˜˜˜˜˜,6.473,80,338.0,1993,7.3,85.0,[˜˜˜˜˜],[˜˜˜˜˜˜],,,
41125,˜˜˜˜ ˜˜˜˜˜˜˜˜˜˜˜˜,7.081,94,1568.0,1997,6.0,52.0,[˜˜˜˜˜˜˜],[˜˜˜˜˜˜],,,
411300,˜˜˜˜˜˜˜˜,6.133,90,139.0,2009,6.3,2330.0,[˜˜˜˜˜],"[˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜-˜˜˜˜˜˜˜˜˜˜˜]",˜1˜500˜000,,Slovenka
41131,˜˜˜˜˜˜˜,6.455,100,174.0,2002,5.3,13.0,"[˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜˜˜˜],,,
41133,˜˜˜,7.532,85,21838.0,2000,7.6,1063.0,[˜˜˜˜˜˜˜],[˜˜˜˜˜˜],,,
41134,˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜˜˜,5.39,105,244.0,2003,5.5,51.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜˜˜˜],,,
4114,˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜˜˜˜˜˜˜˜,6.534,84,234.0,1977,5.4,2043.0,"[˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜],$602˜000,25.0,Grand Theft Auto
41140,˜˜˜ ˜˜˜ ˜˜˜˜˜˜˜,6.172,117,144.0,2000,4.5,13.0,[˜˜˜˜˜],[˜˜˜˜˜˜],,,
41143,˜˜˜ ˜˜˜˜˜ ˜˜˜˜˜˜˜˜˜˜˜˜,6.93,110,147.0,1997,6.8,21.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜]","[˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",,,Don Kikhot vozvrashchaetsya
41145,˜˜˜˜˜˜,5.815,78,288.0,2002,5.8,38.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜]",[˜˜˜˜˜˜],,,
41149,˜˜˜˜ ˜˜˜˜,7.154,80,14884.0,2001,7.3,1161.0,[˜˜˜˜˜˜˜],[˜˜˜˜˜˜],,,
41150,˜˜˜˜˜ ˜ ˜˜˜˜˜˜,5.999,76,112.0,1994,6.6,18.0,[˜˜˜˜˜],[˜˜˜˜˜˜],,,
411545,˜˜˜˜˜˜ ˜˜˜˜˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜˜,5.222,107,102.0,2007,4.6,1564.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜],,,Death of a Ghost Hunter
4116,˜˜˜˜˜˜˜˜˜˜˜ ˜˜˜˜˜ 2000 ˜˜˜˜,6.157,80,1483.0,1975,6.2,19183.0,"[˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜]",[˜˜˜],$300˜000,85.0,Death Race 2000
41160,"˜˜˜ ˜˜˜˜, ˜˜˜ ˜˜˜˜˜˜",5.991,82,173.0,1998,5.4,18.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜]","[˜˜˜˜˜˜, ˜˜˜˜˜˜˜]",,,
411638,˜˜˜˜˜ ˜˜˜˜˜ (˜˜˜˜-˜˜˜˜˜˜),5.724,169,125.0,2007,5.2,270.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜˜]","[˜˜˜, ˜˜˜˜˜˜]",,,The Gathering
41164,˜˜˜˜-˜˜˜˜,6.69,140,379.0,1992,7.2,69.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜]",[˜˜˜˜˜˜],,,
41166,˜˜˜˜,7.485,73,1775.0,1999,7.4,77.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜]","[˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜]",,,
411663,˜˜˜˜˜˜˜˜˜˜ ˜˜˜˜,6.157,92,332.0,2008,5.1,980.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜, ˜˜˜˜˜]",[˜˜˜],$3˜500˜000,,Soccer Mom
411689,˜˜˜˜˜˜˜˜˜ (˜˜˜˜˜˜),7.153,43,178.0,2006,7.1,1500.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜],,,Vanished
411698,˜˜˜˜˜ ˜˜˜˜˜˜ (˜˜˜˜˜˜ 2007 ˜ ...),8.537,40,107.0,2007,6.0,313.0,"[˜˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜˜˜˜˜˜˜],,,Casi ?ngeles
41170,˜˜˜˜˜˜,7.602,51,287.0,2001,,,[˜˜˜˜˜˜˜˜˜˜˜˜˜˜],[˜˜˜˜˜˜],,,
411700,˜˜˜˜˜ (˜˜˜˜˜˜),7.617,36,243.0,2007,8.3,86.0,[˜˜˜˜˜],[˜˜˜˜˜˜],,,Raifu
411703,˜˜˜˜˜˜ ˜˜˜˜˜,6.2,100,768.0,1993,,,[˜˜˜˜˜˜],[˜˜˜˜˜˜],,,
411704,˜˜˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜,6.763,65,151.0,1936,5.9,10.0,"[˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜˜],,,
411709,˜˜˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜˜˜: ˜˜˜˜˜˜ ˜˜˜˜˜˜˜ (˜˜),7.946,90,137.0,1998,7.5,206.0,[˜˜˜˜˜˜˜˜˜˜˜˜˜˜],[˜˜˜],,,Inside the X Files
41171,˜˜˜˜˜˜˜,6.132,85,578.0,2000,6.0,115.0,[˜˜˜˜˜˜˜],[˜˜˜˜˜˜],,,
411710,˜˜˜˜˜˜ ˜˜˜˜˜˜˜,6.834,78,518.0,2005,6.6,29.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜˜˜˜],,,
411712,˜˜˜˜˜˜ ˜˜˜˜˜,5.958,88,182.0,1999,5.6,11.0,"[˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜]",[˜˜˜˜˜˜],,,
411714,˜ ˜˜˜˜˜˜˜ ˜˜˜˜˜ ˜˜˜˜˜˜ ˜ ˜˜˜˜˜ (˜˜˜˜˜˜),7.814,572,121.0,2002,7.6,101.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜]",[˜˜˜˜˜˜],,,Sora kara furu ichioku no hoshi
411728,˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜,5.961,84,444.0,1998,,,[˜˜˜˜˜˜˜],[˜˜˜˜˜˜],,,
411733,˜˜˜˜ (˜˜˜˜˜˜ 2007 ˜ ...),4.728,40,6317.0,2007,3.6,114.0,"[˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜˜˜˜],,,
411734,˜˜˜ ˜˜˜˜ ˜ ˜˜˜˜˜˜ (˜˜˜˜˜˜ 1991 ˜ 1996),5.518,22,1875.0,1991,7.6,14659.0,"[˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜]","[˜˜˜, ˜˜˜˜˜˜]",,,The Ren & Stimpy Show
411740,˜˜˜˜˜˜˜˜˜˜˜,5.47,74,165.0,1999,5.6,13.0,[˜˜˜˜˜˜˜],[˜˜˜˜˜˜],$15˜000,,
411751,˜˜˜˜˜˜ ˜ ˜˜˜˜˜˜-˜˜˜˜˜˜˜˜ (˜˜˜˜˜˜ 1995 ˜ 1999),7.076,22,103.0,1995,8.4,2277.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜],,,Wishbone
411761,˜˜˜˜˜˜ ˜˜˜˜,6.967,115,22826.0,2008,8.0,161326.0,"[˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜]",[˜˜˜˜˜˜],,98.0,L?t den r?tte komma in
411764,˜˜˜˜˜˜˜ (˜˜˜˜˜˜),7.088,45,972.0,2008,7.4,10.0,[˜˜˜˜˜˜˜˜˜],[˜˜˜˜˜˜],,,
411773,˜˜˜˜˜ ˜˜˜˜˜˜˜˜˜˜˜ ˜˜˜˜ ˜ ˜˜˜˜˜ (˜˜),6.912,73,248.0,1973,,,"[˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜]",[˜˜˜˜],,,
411777,˜˜˜˜˜˜˜ ˜˜˜˜. ˜˜˜˜˜˜ ˜˜˜˜,6.337,104,135.0,2004,,,"[˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜˜˜˜],,,
41178,˜˜˜˜˜˜˜˜˜˜˜˜3,6.691,107,3561.0,1992,5.4,213.0,[˜˜˜˜˜˜˜˜˜˜˜],"[˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",,,
411807,˜˜˜˜˜˜˜˜˜ (˜˜˜˜˜˜ 2004 ˜ ...),7.716,25,213.0,2004,5.7,125.0,[˜˜˜˜˜˜˜],[˜˜˜˜˜˜˜˜],,,Schulm?dchen
41181,˜˜˜˜˜˜˜,6.65,104,379.0,1992,5.9,19.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜˜˜˜],,,
411817,˜˜˜ ˜ ˜˜˜˜˜˜: ˜˜˜˜˜˜˜˜˜˜˜˜ ˜˜˜ ˜˜˜˜˜˜˜˜˜ (˜˜˜˜˜˜),6.028,30,177.0,2003,6.4,743.0,"[˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜]","[˜˜˜˜˜˜, ˜˜˜]",,,Ren & Stimpy ˜Adult Party Cartoon˜
411821,˜˜˜˜˜˜˜˜˜˜,5.081,108,260.0,2003,,,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜]","[˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",,,
411823,˜˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜˜,5.826,78,168.0,1994,,,[˜˜˜˜˜˜˜˜],[˜˜˜˜˜˜],,,
411824,˜˜˜ ˜˜˜˜˜˜˜ (˜˜˜˜˜˜ 2005 ˜ 2006),7.992,67,850.0,2005,8.2,704.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜˜˜ ˜˜˜˜˜],,,Mai geol
411825,˜˜˜˜˜ ˜˜˜! (˜˜˜˜-˜˜˜˜˜˜),6.04,-,210.0,1994,7.1,28.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜˜˜˜],,,Okane ga nai!
41184,˜˜˜˜˜,7.786,78,1188.0,1992,7.4,44.0,[˜˜˜˜˜˜˜˜˜],[˜˜˜˜˜˜],,,
411847,˜˜˜˜˜˜˜˜˜ ˜˜˜ (˜˜˜˜˜˜),7.815,-,243.0,2004,8.2,303.0,[˜˜˜˜˜],[˜˜˜˜˜˜],?1˜000˜000,,Orenji deizu
41186,˜˜˜ ˜˜˜˜˜˜,7.651,133,461.0,1994,7.3,89.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜]","[˜˜˜˜˜˜˜, ˜˜˜˜˜˜]",,,
411872,˜˜˜˜˜˜˜ ˜˜ ˜˜˜˜˜˜ (˜˜˜˜-˜˜˜˜˜˜),7.554,23,111.0,1991,8.0,708.0,"[˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜˜˜˜˜˜˜],,,The Girl from Tomorrow
411887,˜˜˜˜˜˜,7.023,128,822.0,2009,6.8,4180.0,"[˜˜˜˜˜˜, ˜˜˜˜˜]",[˜˜˜˜˜˜],$9˜000˜000,,Goemon
41191,˜˜˜˜˜˜˜,5.083,93,288.0,2003,4.8,92.0,[˜˜˜˜˜],[˜˜˜˜˜˜],,,
411924,˜˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜2,7.522,125,148922.0,2010,7.0,499006.0,"[˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜]",[˜˜˜],$200˜000˜000,73.0,Iron Man˜2
41194,˜˜˜˜˜˜˜˜,6.548,98,340.0,1992,7.0,83.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜]",[˜˜˜˜˜˜],,,
411968,˜˜˜˜˜˜˜˜˜˜˜,7.805,107,290.0,2008,7.6,777.0,[˜˜˜˜˜],[˜˜˜˜˜ ˜˜˜˜˜],,,Keurosing
411988,˜˜˜˜˜˜˜ (˜˜˜˜˜˜),7.954,49,109.0,2008,7.8,70.0,[˜˜˜˜˜],[˜˜˜˜˜˜],,,Rookies
411989,˜˜˜˜˜ ˜ ˜˜˜˜-˜˜˜˜,5.106,64,455.0,2000,,,[˜˜˜˜˜˜˜],[˜˜˜˜˜˜],,,
412,˜˜˜˜˜˜˜˜˜-˜˜˜˜˜˜˜,7.223,98,5823.0,1987,8.1,281754.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜],$16˜000˜000,97.0,The Princess Bride
4120,"˜˜˜˜˜ ˜˜˜˜, ˜˜˜˜ ˜˜˜˜˜",7.25,98,22491.0,1998,5.7,58362.0,"[˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜]",[˜˜˜],$70˜000˜000,36.0,Six Days Seven Nights
412003,˜˜˜˜˜˜˜˜˜ ˜˜˜˜˜˜ ˜˜ (˜˜˜˜˜˜ 1990 ˜ 1991),7.639,30,222.0,1990,7.1,80.0,"[˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜],,,The Wizard of Oz
412006,˜˜˜ ˜˜˜ (˜˜˜˜˜˜ 2003 ˜ 2015),7.767,22,1742.0,2003,8.6,33212.0,[˜˜˜˜˜˜˜],[˜˜˜˜˜˜˜˜˜˜˜˜˜˜],,,Peep Show
412012,˜˜˜˜˜˜˜˜ ˜˜˜˜,5.852,93,18528.0,2012,5.9,77363.0,"[˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜, ˜˜˜˜˜˜˜]","[˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜]",˜7˜500˜000,36.0,Iron Sky
41202,˜˜˜˜. ˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜,6.199,105,340.0,1993,5.9,25.0,[˜˜˜˜˜],[˜˜˜˜˜˜],,,
412040,˜˜˜˜ ˜˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜˜˜˜˜˜˜˜˜˜ (˜˜˜˜˜˜),7.264,46,214.0,2007,7.6,41.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜˜˜˜],,,Y?kan kurabu
41205,˜˜˜˜ ˜ ˜˜˜˜˜˜˜,5.724,87,228.0,1994,5.5,27.0,"[˜˜˜˜˜, ˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜˜˜˜],,,
412068,˜˜˜ ˜˜˜˜ ˜˜˜˜˜˜ (˜˜),7.353,68,134.0,1982,,,"[˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜˜],,,
412069,"˜˜˜ ˜˜, ˜˜˜˜˜˜? (˜˜)",7.119,66,146.0,1971,,,[˜˜˜˜˜˜˜],[˜˜˜˜],,,
412075,˜˜ ˜˜˜˜˜˜˜ ˜˜˜˜˜ ˜˜˜˜˜ (˜˜),7.821,119,604.0,1976,7.3,17.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜˜],,,
412076,˜˜˜˜˜˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜˜˜˜˜ ˜˜˜˜˜˜ ˜˜˜˜˜˜˜˜˜,7.337,128,318.0,1979,6.4,17.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜˜],,,
412081,˜˜˜˜˜˜ ˜˜˜˜˜˜ ˜˜˜˜˜˜?2 (˜˜˜˜˜˜),5.729,47,1217.0,2004,,,[˜˜˜˜˜˜˜˜˜],[˜˜˜˜˜˜],,,
412082,˜˜˜˜˜˜˜˜˜ ˜ ˜˜˜˜˜˜˜ (˜˜˜˜˜˜),2.384,23,4800.0,2008,,,"[˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜]",[˜˜˜˜˜˜],,,
412083,˜˜˜ ˜˜˜˜˜˜˜˜˜ (˜˜),7.567,161,280.0,2002,,,"[˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜˜˜˜],,,
412084,˜˜˜˜˜˜ ˜˜˜˜˜˜˜ ˜˜˜˜?,6.775,80,1370.0,2008,4.7,27.0,[˜˜˜˜˜˜˜],[˜˜˜˜˜˜],,,
4121,˜˜˜˜˜˜˜˜˜˜,6.023,124,3835.0,1997,5.9,44867.0,"[˜˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜],$50˜000˜000,41.0,The Peacemaker
412102,˜˜˜˜˜˜˜˜˜ (˜˜˜˜˜˜),5.961,44,189.0,2006,,,"[˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜˜˜˜],,,
412106,˜˜˜˜˜˜ ˜˜˜ ˜˜˜˜˜˜˜,5.616,85,372.0,2008,4.2,6.0,[˜˜˜˜˜˜],[˜˜˜˜˜˜],,,
412124,˜˜˜˜˜˜ (˜˜˜˜˜˜),6.153,44,106.0,2005,,,[˜˜˜˜˜˜],[˜˜˜˜˜˜],,,
412130,˜ ˜˜ ˜˜˜ ˜˜˜? (˜˜),5.619,88,142.0,2006,,,[˜˜˜˜˜˜˜˜˜],[˜˜˜˜˜˜],,,
412134,˜˜˜˜˜˜ ˜˜˜ ˜˜˜˜˜˜˜ (˜˜),7.345,130,442.0,1976,6.8,6.0,[˜˜˜˜˜˜˜˜],[˜˜˜˜],,,
412153,˜˜˜˜˜˜ ˜˜˜˜ (˜˜˜˜˜˜ 1995 ˜ 1996),7.119,22,1180.0,1995,7.5,1423.0,"[˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜]",[˜˜˜],,,Earthworm Jim
412161,˜˜˜˜˜˜ ˜˜-˜˜˜˜˜˜˜˜˜˜˜ (˜˜˜˜˜˜),6.794,43,125.0,2008,6.8,902.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜],,,The Starter Wife
412162,˜˜˜˜˜˜-˜˜˜˜˜,7.15,140,49594.0,2010,6.2,115873.0,"[˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜˜]","[˜˜˜, ˜˜˜˜˜]",$40˜000˜000,66.0,The Karate Kid
412173,˜˜˜˜ Russia (˜˜˜˜˜˜ 2006 ˜ 2007),5.938,21,29268.0,2006,7.2,609.0,[˜˜˜˜˜˜˜],[˜˜˜˜˜˜],,,
41219,"˜˜˜ ˜˜˜˜˜˜, ˜˜˜˜˜˜?",5.54,123,178.0,1991,6.0,11.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜˜],,,
4122,˜˜˜-˜˜˜ ˜ ˜˜˜˜˜2,6.87,89,1394.0,1992,4.6,10102.0,[˜˜˜˜˜˜˜],[˜˜˜],,10.0,Weekend at Bernie's II
41220,˜˜˜˜˜ ˜˜˜˜˜˜ ˜˜˜˜,7.468,93,790.0,1995,7.4,75.0,[˜˜˜˜˜],[˜˜˜˜˜˜],,,
412223,˜˜˜˜˜˜˜˜˜ (˜˜˜˜˜˜),7.555,22,905.0,2008,8.4,516.0,[˜˜˜˜˜˜˜],[˜˜˜˜˜˜˜˜˜˜˜˜˜˜],,,Fur TV
41223,˜˜˜˜˜˜,6.668,83,137.0,1992,7.0,163.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜]",[˜˜˜˜˜˜],,,
412248,"˜˜˜ ˜˜˜˜˜, ˜ ˜ ˜˜˜˜˜˜˜˜",5.711,80,47397.0,2008,6.6,1476.0,[˜˜˜˜˜],[˜˜˜˜˜˜],,,
41225,˜˜˜˜˜˜,7.222,113,1741.0,2003,6.5,117.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜]",[˜˜˜˜˜˜],,,
412254,˜˜˜˜˜ ˜˜˜˜,6.482,109,214.0,2009,6.3,2307.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜˜˜˜˜˜˜˜˜˜˜˜],,,Endgame
412255,˜˜˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜,7.639,98,8635.0,2009,7.6,30836.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜]",[˜˜˜˜˜˜˜˜˜˜˜˜˜˜],$10˜000˜000,93.0,The Damned United
412258,˜˜˜˜˜˜˜˜˜,6.859,112,19915.0,2010,6.6,73616.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜˜]","[˜˜˜˜˜˜˜˜˜˜˜˜˜˜, ˜˜˜]",$80˜000˜000,56.0,Edge of Darkness
412259,˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜˜,4.184,100,210.0,2009,4.1,278.0,"[˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜]",[˜˜˜˜˜˜˜],$5˜000˜000,,2033
412268,˜˜˜˜˜˜˜˜˜ ˜˜˜˜˜ (˜˜˜˜˜˜ 2009 ˜ ...),5.675,22,368.0,2009,6.2,704.0,"[˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜]","[˜˜˜, ˜˜˜˜˜˜]",,,The Troop
412271,˜˜˜˜˜˜˜˜˜ ˜˜˜˜˜˜,5.946,89,2556.0,2008,5.7,5476.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]","[˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜˜˜˜]",$10˜000˜000,,Dolan's Cadillac
412283,˜˜˜˜˜˜˜˜˜˜ ˜˜˜˜˜,6.102,94,638.0,2009,6.0,827.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜],$1˜100˜000,,April Showers
412290,˜˜˜˜˜˜˜˜˜˜˜˜,6.081,114,2214.0,2009,6.0,8426.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜]",[˜˜˜˜˜˜˜˜˜˜˜˜˜˜],$5˜000˜000,75.0,Heartless
412294,˜˜˜˜˜˜: ˜˜˜˜˜˜˜ ˜˜˜˜ ˜˜˜˜˜˜˜,7.322,90,115.0,2009,6.3,358.0,[˜˜˜˜˜],[˜˜˜],,,The Nail: The Story of Joey Nardone
412299,˜˜˜˜˜ ˜˜ ˜˜˜˜˜˜,6.586,113,34035.0,2010,6.4,144776.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜]",[˜˜˜],$40˜000˜000,73.0,Get Him to the Greek
412300,˜˜˜˜˜˜˜˜ ˜˜ ˜˜˜˜˜˜˜˜˜˜˜˜ (˜˜˜˜˜˜ 1997 ˜ ...),6.531,43,158.0,1997,6.4,92.0,"[˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜],,,Sleepwalkers
412306,˜˜˜˜˜˜ ˜˜˜˜˜˜˜!,6.699,88,6722.0,2010,6.2,5215.0,"[˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]","[˜˜˜˜˜˜˜, ˜˜˜, ˜˜˜˜˜˜˜]",,,Sammy's avonturen: De geheime doorgang
412308,˜˜˜˜˜: ˜˜˜˜˜˜˜˜ (˜˜˜˜˜),5.956,85,329.0,2008,5.7,862.0,"[˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜],,,Barbie Mariposa and Her Butterfly Fairy Friends
41231,˜˜˜˜˜˜˜˜˜˜˜˜ ˜˜˜˜˜˜,6.987,96,770.0,1994,6.5,137.0,[˜˜˜˜˜],"[˜˜˜˜˜˜, ˜˜˜˜˜˜˜]",,,
412310,˜˜˜˜˜˜˜˜,5.901,93,692.0,2008,6.7,19663.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜˜˜˜],$1˜500˜000,82.0,Pontypool
412315,˜˜˜˜˜˜ (˜˜˜˜˜),5.343,98,1896.0,2009,5.2,4291.0,"[˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]","[˜˜˜, ˜˜˜˜˜˜, ˜˜˜˜˜˜]",$10˜000˜000,,Driven to Kill
